Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Beweging
30.84021542,-0.99061598,-1.600886369,0.984477134,lopen
30.86504542,-2.368460893,-2.331159458,-0.516583815,lopen
30.88988242,-3.583649715,-2.406609005,-0.899226923,lopen
30.91471242,-2.68678916,-1.088499539,-1.186257384,lopen
30.93954942,-1.291935282,-1.758719677,-2.39749992,lopen
30.96437942,-1.315431148,-2.732567889,-1.040965696,lopen
30.98921642,-0.572404405,-3.046321879,-0.837497721,lopen
31.01404742,0.298344238,-2.4463154,-1.222818781,lopen
31.03888292,0.699804125,-3.433435915,-1.585678346,lopen
31.06371392,1.66091447,-4.138540833,-1.006689391,lopen
31.08854992,2.286868261,-5.108024098,-1.060261581,lopen
31.11338092,2.391090787,-5.429992257,-0.339262396,lopen
31.13821692,2.072457295,-4.375871422,1.015599598,lopen
31.16304792,1.708571616,-2.872447321,1.28994489,lopen
31.18788392,1.42526934,-1.339403563,1.816098404,lopen
31.21271492,1.225731937,-0.03831008,1.599318731,lopen
31.23755092,0.460416777,1.653042071,1.175566481,lopen
31.26238192,0.021414258,2.805511612,0.277618783,lopen
31.28721792,-0.335843017,4.907782105,-0.322623486,lopen
31.31204892,-0.350629456,5.775274435,0.384185457,lopen
31.33688492,1.041082129,3.201914241,-0.259969547,lopen
31.36171592,1.153218277,0.763332953,-0.589994731,lopen
31.38655192,-3.223729618,-3.677845143,-1.925221335,lopen
31.41138292,-7.677726858,-3.347145045,4.244262292,lopen
31.43621892,-4.514829918,6.734348195,2.028087746,lopen
31.46104992,-0.450494637,-3.071813985,-4.620323628,lopen
31.48588592,4.289662414,-13.06712248,2.050552163,lopen
31.51071692,1.39639462,-8.348228831,1.575520563,lopen
31.53555292,-1.178900417,-1.422895663,-4.609512419,lopen
31.56038392,-0.291212389,0.076412876,-3.616652277,lopen
31.58521992,-0.188354019,0.062899376,-0.563077219,lopen
31.61005092,0.560578412,-1.331247867,-0.978717481,lopen
31.63488692,0.390746618,-0.699108452,-0.723745549,lopen
31.65971792,0.251804495,0.024303367,-0.249116237,lopen
31.68455392,-0.22873606,-0.347732307,0.184285526,lopen
31.70938492,0.124402437,0.247912661,-0.0870092,lopen
31.73422092,0.529315104,0.436177145,0.02133532,lopen
31.75905192,0.426450886,0.58193047,-0.479308254,lopen
31.78388792,0.050447438,0.914770284,-0.192324571,lopen
31.80871892,0.311420367,0.910050412,0.139879432,lopen
31.83355492,0.358790415,0.426998186,0.044511637,lopen
31.85838592,0.12152853,-0.026635529,0.306143839,lopen
31.88322192,-0.057304468,0.129562915,1.138475399,lopen
31.90805292,0.294632426,1.008088411,1.047804088,lopen
31.93288992,0.252989725,2.059691946,-0.290100541,lopen
31.95771992,-0.148376606,2.41946674,-0.677632653,lopen
31.98255692,-0.236412284,2.145746296,-0.290891962,lopen
32.00738692,-0.59385667,2.080236723,-0.304760388,lopen
32.03222354,-0.817830173,2.462421848,0.00682604,lopen
32.05705354,-1.736213744,3.045970462,0.309215382,lopen
32.08189054,-2.655651568,4.974863702,0.709402037,lopen
32.10672154,-2.824069505,6.812913723,0.653879801,lopen
32.13155754,-3.507858691,7.107349098,1.967978953,lopen
32.15638854,-3.21212231,6.126631869,3.713437145,lopen
32.18122454,-1.26103801,1.727428887,3.484485031,lopen
32.20605554,-1.487921671,-0.461293604,0.518344266,lopen
32.23089154,-4.49160887,-1.851320569,-1.473076322,lopen
32.25572254,-4.565852721,-2.929988893,-1.426510119,lopen
32.28055854,-1.679389333,-0.721796526,-2.670853744,lopen
32.30538954,-1.209663203,0.092953918,-4.430158142,lopen
32.33022554,-1.886616409,-3.544601424,-2.309825599,lopen
32.35505654,-0.878510238,-4.839786589,-1.952407526,lopen
32.37989254,0.835284111,-5.392927927,-1.654310625,lopen
32.40472354,1.654925167,-5.012334999,-1.528667847,lopen
32.42955954,2.438659641,-5.203374644,-1.592061167,lopen
32.45439054,2.835606061,-6.124791166,-2.04410707,lopen
32.47922654,3.006229568,-6.669541165,-2.059321671,lopen
32.50405754,2.71665323,-6.440577064,-1.069539943,lopen
32.52889354,1.866092098,-4.594518988,2.339049983,lopen
32.55372454,1.53839893,-2.128855152,3.88022751,lopen
32.57856054,-0.061067736,1.291559891,1.955718219,lopen
32.60339154,-1.553415749,4.351265462,2.387128129,lopen
32.62822754,-2.736880503,9.365266625,0.212065502,lopen
32.65305854,-1.783384402,7.495017157,0.490034094,lopen
32.67789454,0.251441967,3.554403989,0.291915225,lopen
32.70272554,1.514556323,-0.054955349,-1.073410653,lopen
32.72756154,1.728197796,-6.331424165,-5.393748876,lopen
32.75239254,-3.667429206,-8.2404167,4.305932876,lopen
32.77722854,-6.963211139,8.493791757,3.389209914,lopen
32.80205954,-4.41296265,2.927420796,-12.77436175,lopen
32.82689554,2.505287493,-16.7301119,6.644925556,lopen
32.85172654,4.817399939,-11.25382606,3.823477943,lopen
32.87656354,-2.499238549,-1.33809291,-5.727607348,lopen
32.90139354,-2.138788694,1.472127757,-2.262728616,lopen
32.92623054,0.968528708,-0.669138695,-2.274531806,lopen
32.95106054,0.718065564,-1.555972152,-0.681997014,lopen
32.97589754,0.208338048,-0.188319082,0.079635569,lopen
33.00072754,0.086956283,0.000287683,-0.169319285,lopen
33.02556492,0.095150571,-0.353061898,-0.456050369,lopen
33.05039592,0.368096259,0.10958011,0.226572882,lopen
33.07523192,0.463835644,0.327070586,0.109476834,lopen
33.10006292,0.281997762,1.002231986,-0.193598679,lopen
33.12489892,0.625659091,1.054550898,0.285668352,lopen
33.14972992,0.670619502,0.584294974,0.046613711,lopen
33.17456592,0.373735313,0.861631081,-0.198919938,lopen
33.19939692,0.11824298,1.503716755,0.091929924,lopen
33.22423292,0.08723578,1.903761323,0.67671464,lopen
33.24906392,0.18879373,1.663298672,0.654512469,lopen
33.27389992,-0.522874981,1.723662403,0.608940732,lopen
33.29873092,-0.919081728,1.94042088,0.653527214,lopen
33.32356692,-1.137678131,1.710414366,0.209858909,lopen
33.34839792,-1.637715057,2.010516278,0.907269183,lopen
33.37323392,-2.517175468,3.53041374,1.548063793,lopen
33.39806492,-2.947380266,5.856785206,0.777281194,lopen
33.42290092,-4.335747244,7.466432458,0.211438242,lopen
33.44773192,-3.388948544,7.942458377,2.218508755,lopen
33.47256792,-0.806885355,4.25561203,4.349836402,lopen
33.49739892,-1.17444133,0.578763837,2.810967064,lopen
33.52223492,-5.338868079,-1.253460895,-0.675788148,lopen
33.54706592,-4.915152521,-2.358963261,-1.805580432,lopen
33.57190192,-1.78479592,-0.306129075,-2.344029618,lopen
33.59673292,-1.880179794,-0.095170013,-4.803515725,lopen
33.62156892,-2.487252926,-3.666174101,-1.990987455,lopen
33.64639992,-0.971026053,-5.425458326,-1.910929717,lopen
33.67123592,0.798760648,-6.412732623,-1.424628485,lopen
33.69606692,2.212841926,-5.52858216,-1.486939924,lopen
33.72090392,3.486230425,-5.447256746,-1.815171182,lopen
33.74573392,3.610912943,-6.067827006,-2.378623792,lopen
33.77057092,3.402688331,-7.002550621,-1.872128471,lopen
33.79540092,2.761118381,-7.09965767,-0.32373241,lopen
33.82023792,1.805136044,-4.34777292,3.451432475,lopen
33.84506892,0.798118624,-1.026126998,3.370098875,lopen
33.86990492,-0.825278356,3.331538242,2.337873377,lopen
33.89473592,-2.254648933,7.621918693,1.918311388,lopen
33.91957192,-2.268978705,9.991447288,-0.299363116,lopen
33.94440292,-1.173203475,6.442330059,0.662518916,lopen
33.96923892,1.799094116,-1.979735658,-2.569460685,lopen
33.99406992,-0.753357019,-8.537707855,-4.880868541,lopen
34.01890529,-4.973735189,-3.063067428,15.56277143,lopen
34.04373629,-3.009591717,6.075842369,-2.051366973,lopen
34.06857229,-3.526841676,-6.139615027,-5.419629822,lopen
34.09340329,2.567813525,-10.70104082,4.181168497,lopen
34.11823929,1.275787026,-4.33666438,-2.770214602,lopen
34.14307029,-0.991842141,-2.144450261,-3.666625214,lopen
34.16790629,-1.092197319,0.212217822,-1.348381817,lopen
34.19273729,0.019547242,0.079635276,-1.690274509,lopen
34.21757329,0.671035824,-0.914095369,-0.745166532,lopen
34.24240429,0.325142612,-0.379070021,0.014632072,lopen
34.26724029,0.142994828,-0.464364671,-0.521002994,lopen
34.29207129,0.12289327,-0.234522537,-0.280829781,lopen
34.31690729,0.621428046,-0.736899373,-0.246204616,lopen
34.34173829,0.51658747,-0.440883861,-0.372789234,lopen
34.36657429,0.253407217,0.350084715,-0.258107209,lopen
34.39140529,0.386039025,0.603721215,0.202152571,lopen
34.41624129,0.323665021,0.52771706,-0.008135816,lopen
34.44107229,0.153538527,0.649984386,0.374627599,lopen
34.46590929,0.056377099,1.503532568,0.423281695,lopen
34.49073929,0.085757019,2.057390921,0.312330778,lopen
34.51557629,0.214910903,2.626237734,-0.158197589,lopen
34.54040629,-0.230507181,3.271259588,-0.928376462,lopen
34.56524329,-0.773659136,2.988241486,-1.250258083,lopen
34.59007429,-0.708543958,2.872349964,-0.62838711,lopen
34.61491029,-1.03653358,2.61453804,0.587074192,lopen
34.63974129,-2.255841181,3.490336339,0.618638632,lopen
34.66457729,-2.772546179,6.570930212,0.797450287,lopen
34.68940829,-3.548017952,7.379144638,1.754647968,lopen
34.71424429,-2.374309863,6.072590733,4.565515629,lopen
34.73907529,-0.434188507,2.3310545,2.094106319,lopen
34.76391129,-2.300791066,-0.28374312,-1.685090514,lopen
34.78874229,-4.20154312,-1.275363688,-2.124150628,lopen
34.81357829,-3.446835979,-1.284853134,-2.126796055,lopen
34.83840929,-1.563165981,-0.165642995,-3.88684305,lopen
34.86324529,-1.389644009,-1.538446585,-4.725056616,lopen
34.88807629,-1.631921636,-3.456273969,-2.73052341,lopen
34.91291229,-0.655633673,-4.938345501,-2.134818435,lopen
34.93774329,-0.0197823,-5.301931218,-1.969019465,lopen
34.96257929,1.636261439,-5.30348073,-1.451471883,lopen
34.98741029,2.341724499,-6.025915334,-1.269719371,lopen
35.01224629,2.41361777,-6.873122503,-1.345989282,lopen
35.03707792,1.891794704,-6.891928902,-1.122336865,lopen
35.06191392,1.905719848,-6.051415626,1.07595792,lopen
35.08674492,1.762817405,-3.813723325,2.60748162,lopen
35.11158092,1.649513569,-1.553492055,2.564582938,lopen
35.13641192,1.213310112,-0.309272684,1.628268149,lopen
35.16124892,-1.113634965,3.629996501,1.882730935,lopen
35.18607892,-2.423000212,6.682474036,-0.178384224,lopen
35.21091592,-0.816309897,9.376108532,-1.291331703,lopen
35.23574592,0.286382589,6.193170844,-0.601471353,lopen
35.26058292,2.217829016,-1.117954596,-1.734269983,lopen
35.28541292,2.478469824,-4.598401832,-2.333080853,lopen
35.31024992,-5.358886607,-5.095080117,4.052052619,lopen
35.33508092,-7.93741223,5.542547066,10.8675894,lopen
35.35991692,-3.577881437,1.379167846,-9.472269502,lopen
35.38474792,0.43997842,-12.07720407,0.814545499,lopen
35.40958392,4.281505548,-11.88899624,3.391147681,lopen
35.43441492,-0.028882322,-2.313930052,-5.694470007,lopen
35.45925092,-2.086485935,1.331033274,-2.989286091,lopen
35.48408192,-0.414460586,-0.383717388,-1.388074909,lopen
35.50891792,0.727276098,-1.734936419,-1.254161684,lopen
35.53374892,0.408229793,-1.23807117,-0.667309686,lopen
35.55858492,-0.311192325,-0.532003654,-0.225460449,lopen
35.58341592,0.188747537,-0.237755682,-0.432208347,lopen
35.60825192,0.570305255,-0.104877414,-0.820185431,lopen
35.63308292,0.386384595,0.361980875,-0.294292995,lopen
35.65791892,0.223479998,0.73628695,0.142042902,lopen
35.68274992,0.381351312,0.983462716,0.00078762,lopen
35.70758592,0.442578676,0.757425804,-0.053891155,lopen
35.73241692,0.466486772,0.440312588,0.046820702,lopen
35.75725292,-0.154023262,-0.008871432,0.408336504,lopen
35.78208392,-0.071156521,0.162612785,0.794400087,lopen
35.80691992,0.189449202,1.221941991,0.90069779,lopen
35.83175092,0.225922964,2.279371546,-0.008639553,lopen
35.85658692,-0.48488562,2.341418398,-0.863987801,lopen
35.88141792,-0.405660526,2.534396687,-0.714245286,lopen
35.90625492,-0.372983946,2.820926626,-0.727007419,lopen
35.93108492,-1.011884058,3.118996046,-0.392728824,lopen
35.95592192,-2.309212226,5.120769274,0.406841371,lopen
35.98075192,-2.249399888,6.684798889,0.703282633,lopen
36.00558892,-3.830467705,7.546869096,1.292766756,lopen
36.03041933,-3.392995402,6.447996596,3.727431579,lopen
36.05525633,-1.398889627,1.890195198,2.716537162,lopen
36.08008733,-1.398366301,-0.406563921,0.391665508,lopen
36.10492333,-3.847288975,-2.02909756,-0.845572872,lopen
36.12975433,-4.226258715,-2.413199548,-1.323810939,lopen
36.15459033,-2.612553495,-0.692922683,-2.148814184,lopen
36.17942133,-1.65270264,-0.250194464,-4.750032413,lopen
36.20425733,-1.989544947,-2.367855999,-2.490205185,lopen
36.22908833,-0.922713434,-3.576147153,-1.924066072,lopen
36.25392433,0.477495909,-5.754615637,-1.584150907,lopen
36.27875533,1.566026439,-6.020185647,-1.486038283,lopen
36.30359133,2.393951245,-5.813950258,-1.872166185,lopen
36.32842233,2.735399403,-6.526925236,-2.415195934,lopen
36.35325833,3.096391295,-7.424258831,-2.075783776,lopen
36.37808933,2.84698065,-7.567017431,-1.104513455,lopen
36.40292533,1.424139658,-4.638360534,2.124736665,lopen
36.42775633,1.132696304,-1.652074065,3.408846034,lopen
36.45259233,-0.609695023,2.334326017,1.955553328,lopen
36.47742333,-1.474942607,4.520037448,1.780706377,lopen
36.50225933,-2.123631542,6.718632633,1.076900564,lopen
36.52709033,-0.874920632,6.774186444,0.513639303,lopen
36.55192633,0.470421363,4.683671193,0.279185836,lopen
36.57675733,1.778144127,0.518806488,-2.348330684,lopen
36.60159433,1.062144969,-4.932134589,-3.527877803,lopen
36.62642433,-1.721477591,-3.995805913,-1.007110244,lopen
36.65126133,-6.408110983,7.443169895,7.045234126,lopen
36.67609133,-4.224109864,5.710243456,-6.750037444,lopen
36.70092833,1.272982117,-11.54155936,0.095966842,lopen
36.72575933,3.960971126,-15.44388116,5.572378975,lopen
36.75059533,-0.370608222,-4.42992133,-3.206765091,lopen
36.77542633,-1.593060456,0.504170615,-6.01694629,lopen
36.80026233,-0.184882527,1.760257348,-3.207793324,lopen
36.82509333,0.633900742,1.300629361,-1.542077413,lopen
36.84992933,0.997113406,-0.834831245,-1.61452003,lopen
36.87476033,0.371738489,-1.129121755,-0.326276095,lopen
36.89959633,-0.323696011,-0.628771564,0.623236005,lopen
36.92442733,0.3905215,-0.832238808,0.005869143,lopen
36.94926333,0.178885038,-1.150619335,0.02854903,lopen
36.97409433,-0.003531718,-0.243563246,0.32795717,lopen
36.99893033,0.411451024,0.753545738,-0.068216249,lopen
37.02376133,0.300279667,0.789827126,-0.34703108,lopen
37.04859654,0.378894312,-0.039379536,-0.172407492,lopen
37.07342754,0.304043519,0.045530514,0.201403835,lopen
37.09826354,0.100040597,1.368384703,0.502652093,lopen
37.12309454,0.07751303,1.935135728,0.564440205,lopen
37.14793054,0.242753005,2.363089056,-0.137990781,lopen
37.17276154,-0.174504304,1.681547832,-0.409016243,lopen
37.19759754,-0.984189305,1.23099063,-0.496811017,lopen
37.22242854,-0.74937448,1.496491058,-0.119159238,lopen
37.24726554,-1.199101378,1.430138317,0.829231366,lopen
37.27209554,-1.886913448,2.676895964,0.989767841,lopen
37.29693254,-2.419401251,6.077046311,0.192975366,lopen
37.32176254,-2.006966726,7.205959466,-0.034274039,lopen
37.34659954,-4.389418252,7.5709567,1.478754991,lopen
37.37143054,-3.681654897,5.922927155,3.683273114,lopen
37.39626654,-0.691992245,0.364628531,5.357901936,lopen
37.42109754,-1.523874446,-1.759190962,-0.955663079,lopen
37.44593354,-4.133193262,-3.200069152,-1.690502551,lopen
37.47076454,-2.506603117,-3.627086634,-1.973127573,lopen
37.49560054,-2.152391657,0.106328547,-2.89298245,lopen
37.52043154,-1.360585102,-2.063708252,-3.289008518,lopen
37.54526754,-0.246391143,-4.080852495,-1.168402399,lopen
37.57009854,0.16386471,-4.979301739,-1.634351739,lopen
37.59493454,0.538486462,-3.603268293,-2.19644224,lopen
37.61976554,1.193837714,-3.90432447,-2.041637206,lopen
37.64460154,1.025532044,-5.52877278,-1.602651644,lopen
37.66943254,1.163723384,-6.827454579,-0.829947869,lopen
37.69426854,1.543816375,-6.703470218,0.639391789,lopen
37.71909954,1.774855653,-5.19077214,1.230868131,lopen
37.74393554,1.983950331,-2.385909569,1.81339699,lopen
37.76876654,1.694047717,-0.04400176,1.409774219,lopen
37.79360254,0.994538292,2.642680689,0.678604606,lopen
37.81843354,0.536382049,4.174478112,-1.210216789,lopen
37.84327054,0.159265875,5.568310483,-1.530623156,lopen
37.86810054,0.420377968,4.851874245,-0.751749619,lopen
37.89293754,1.753394033,-0.741628966,-1.981396998,lopen
37.91776754,0.156018916,-5.475511077,-1.797938122,lopen
37.94260454,-7.123847017,-1.895565281,7.74029265,lopen
37.96743554,-5.51049146,9.18049578,4.182901611,lopen
37.99227154,-1.564450614,-4.151394475,-1.85531334,lopen
38.01710254,0.962225994,-13.51526478,4.915211577,lopen
38.04193883,0.804647625,-7.247823776,-0.740007533,lopen
38.06676983,-1.192322701,0.252377522,-4.525014598,lopen
38.09160583,-0.545534111,1.659028743,-2.520763611,lopen
38.11643683,-0.099852902,0.334549321,-1.185859481,lopen
38.14127283,0.924975722,-0.408992562,-2.614369056,lopen
38.16610383,0.542386554,-0.391743422,-2.086663105,lopen
38.19093983,-0.235879603,-0.550906386,0.600908705,lopen
38.21577083,0.071845323,-0.724681762,0.510312822,lopen
38.24060683,0.468147381,-0.774021371,0.034613762,lopen
38.26543783,0.324105901,-0.492928319,0.24241796,lopen
38.29027383,-0.032364339,0.479617827,-0.14143099,lopen
38.31510483,0.368740622,1.261469242,-0.200285847,lopen
38.33994083,0.306473038,1.138651693,-0.400237234,lopen
38.36477183,0.286610631,0.861434614,-0.098495471,lopen
38.38960783,0.094719046,0.93268586,0.053417823,lopen
38.41443883,-0.039335974,1.34502683,0.515665948,lopen
38.43927483,0.244828767,1.839491944,0.795761611,lopen
38.46410583,0.458760846,2.199768137,-0.280130746,lopen
38.48894283,-0.364981447,1.790161032,-1.075670164,lopen
38.51377283,-0.474599783,1.600813864,-0.493210594,lopen
