"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.927594621E1,9.078069687E0,1.685145378E0,-2.729911566E0
8.930094621E1,9.725627899E0,3.085245788E-1,-2.523979187E0
8.932594621E1,9.793972969E0,-7.616653442E-1,-1.449003696E0
8.935094621E1,9.238538742E0,-1.331456304E0,-1.421486259E0
8.937594621E1,9.064909935E0,-1.358973742E0,-2.060818434E0
8.940094621E1,9.680164337E0,-2.816053033E-1,-2.151745796E0
8.942594621E1,9.729216576E0,7.345965505E-1,-1.810618997E0
8.945094621E1,9.620343208E0,6.460621357E-1,-1.458724499E0
8.947594621E1,9.483802795E0,9.189934731E-1,-1.740030766E0
8.950094621E1,9.693324089E0,1.666002750E0,-2.138585329E0
8.952594621E1,9.723235130E0,1.760519266E0,-2.356481552E0
8.955094621E1,9.613164902E0,1.236191988E0,-1.974527359E0
8.957594621E1,9.674181938E0,8.027920127E-1,-1.870439529E0
8.960094621E1,9.505338669E0,1.645065658E-2,-1.674078584E0
8.962594621E1,9.869346619E0,-9.376873821E-2,-2.145763636E0
8.965094621E1,9.999754906E0,1.731805354E-1,-2.594717026E0
8.967594621E1,1.025713348E1,8.663513660E-1,-3.359523058E0
8.970094621E1,1.177388382E1,7.848458290E-1,-3.812065601E0
8.972594621E1,1.203350544E1,-1.257278800E0,-2.421087980E0
8.975094621E1,1.283554935E1,-2.801397085E0,-1.356879950E0
8.977594621E1,1.357418346E1,-4.027269840E0,8.373383880E-1
8.980094621E1,1.197488117E1,-4.254737854E0,1.754238129E0
8.982594621E1,1.052049351E1,-4.065555096E0,2.319243431E0
8.985094621E1,1.157034397E1,-2.042573214E0,1.041924715E0
8.987594621E1,1.379088402E1,2.518296242E0,1.050299644E0
8.990094621E1,1.439896011E1,6.664758682E0,-1.409522057E0
8.992594621E1,1.350359535E1,5.243870735E0,-1.830958009E0
8.995094621E1,1.224900913E1,5.212764263E0,-1.678864241E0
8.997594621E1,9.435946465E0,6.905386925E0,-1.738834262E0
9.000094621E1,8.641080856E0,7.385447025E0,-2.583949327E0
9.002594621E1,7.859525204E0,5.868846416E0,-1.316202044E0
9.005094621E1,7.089784145E0,4.476672173E0,-1.257577896E0
9.007594621E1,7.839186192E0,5.079962254E0,-2.117049932E0
9.010094621E1,6.794120789E0,5.047659397E0,-1.512562990E0
9.012594621E1,6.104539394E0,4.895565510E0,-2.302643061E0
9.015094621E1,5.928666592E0,4.653740883E0,-2.314607143E0
9.017594621E1,6.326025009E0,1.779661894E0,-1.473081470E0
9.020094621E1,5.680860043E0,-8.826524615E-1,-7.799106240E-1
9.022594621E1,6.718746662E0,-3.038436174E0,-9.990034699E-1
9.025094621E1,8.267650604E0,-5.631208897E0,-1.080359459E0
9.027594621E1,9.258877754E0,-5.718696594E0,-1.165304661E0
9.030094621E1,8.928368568E0,-4.741826534E0,-1.844118476E0
9.032594621E1,8.461619377E0,-4.100251198E0,-1.830958009E0
9.035094621E1,7.177122116E0,-2.653042078E0,-2.423480749E0
9.037594621E1,7.644021511E0,-7.185945511E-1,-4.280161381E0
9.040094621E1,1.804277992E1,-8.579615593E0,7.496414185E0
9.042594621E1,2.440514565E1,-6.891777992E0,-5.698656559E0
9.045094621E1,4.397559166E0,9.180961609E0,8.325527310E-1
9.047594621E1,6.129663944E0,1.347607803E1,-4.707429886E0
9.050094621E1,1.244536972E1,6.257829189E0,-5.302345276E0
9.052594621E1,1.182413292E1,-2.256730795E0,2.795116007E-1
9.055094621E1,1.070130062E1,-2.583650351E0,-1.137787223E0
9.057594621E1,8.554939270E0,1.683948994E0,-2.714358091E0
9.060094621E1,9.584450722E0,9.465109110E-1,-3.822833300E0
9.062594621E1,9.504141808E0,8.225327730E-2,-2.947808027E0
9.065094621E1,9.884900093E0,-3.343969584E-1,-1.747209191E0
9.067594621E1,9.783055305E0,-8.442177176E-1,-9.762716293E-1
9.070094621E1,9.215657234E0,-4.755735099E-1,-9.954141974E-1
9.072594621E1,9.123533249E0,9.620642662E-1,-3.039931536E0
9.075094621E1,9.728020668E0,4.867898524E-1,-2.157727718E0
9.077594621E1,9.778269768E0,-9.185447693E-1,-1.518545032E0
9.080094621E1,9.236145973E0,-9.975079447E-2,-1.970938087E0
9.082594621E1,9.213264465E0,5.754738450E-1,-2.332553387E0
9.085094621E1,9.530612946E0,3.815056682E-1,-2.550300360E0
9.087594621E1,9.888488770E0,1.251745343E0,-1.807029724E0
9.090094621E1,9.348608971E0,7.836494446E-1,-1.987687826E0
9.092594621E1,9.425178528E0,-2.265703976E-1,-2.066800594E0
9.095094621E1,9.962666512E0,-5.425725579E-1,-1.506580949E0
9.097594621E1,1.024277687E1,5.994020700E-1,-1.497009635E0
9.100094621E1,9.853793144E0,5.383850932E-1,-1.811815381E0
9.102594621E1,9.475428581E0,1.455284834E0,-2.101496458E0
9.105094621E1,1.160862923E1,2.796013355E0,-4.201048851E0
9.107594621E1,1.209826088E1,-2.696411908E-1,-1.948206306E0
9.110094621E1,1.223225880E1,-3.338884830E0,-5.727819204E-1
9.112594621E1,1.143739319E1,-5.384748459E0,2.778964281E0
9.115094621E1,8.601598740E0,-9.496514797E-1,1.978116512E0
9.117594621E1,1.086281681E1,3.047259569E0,9.474081993E-1
9.120094621E1,1.360050488E1,4.862066269E0,-1.463510156E0
9.122594621E1,1.150932693E1,6.290132523E0,-3.170489892E-2
9.125094621E1,1.077069283E1,6.867101669E0,-1.532902002E0
9.127594621E1,9.683753014E0,6.318846226E0,-1.566401482E0
9.130094621E1,9.340233803E0,6.163312912E0,-2.449801683E0
9.132594621E1,8.152795792E0,5.874828339E0,-1.158126116E0
9.135094621E1,7.577022552E0,4.785495758E0,-1.996062756E0
9.137594621E1,9.009874344E0,5.040481091E0,-2.096710920E0
9.140094621E1,7.986344814E0,4.907529831E0,-2.545514584E0
9.142594621E1,7.773233891E0,4.277918339E0,-3.054288626E0
9.145094621E1,7.265656471E0,4.383202553E0,-2.385195494E0
9.147594621E1,8.218598366E0,3.345465183E0,-1.178614736E0
9.150094621E1,8.966803551E0,1.384696603E0,-5.333003402E-1
9.152594621E1,8.339435577E0,1.205384433E-1,-3.502494097E-1
9.155094621E1,7.791180134E0,-2.828017175E-1,4.845465720E-2
9.157594621E1,8.144420624E0,-1.425972700E0,-6.806085110E-1
9.160094621E1,9.146265030E0,-2.169392824E0,-1.769940972E0
9.162594621E1,9.353394508E0,-1.173529983E0,-1.107876897E0
9.165094621E1,8.794370651E0,-1.629512191E0,-9.391828775E-1
9.167594621E1,8.560921669E0,-2.309522390E0,-1.605883121E0
9.170094621E1,8.174330711E0,-1.169940710E0,-1.341326594E0
9.172594621E1,7.653592587E0,9.062815458E-2,-1.927867293E0
9.175094621E1,8.381309509E0,1.281655669E0,-2.873630524E0
9.177594621E1,1.005479050E1,2.928814888E0,-3.584597826E0
9.180094621E1,1.886875343E1,-5.825177193E0,3.183501005E0
9.182594621E1,1.592154312E1,-3.937389612E0,5.476573110E-1
9.185094621E1,3.686591864E0,6.266204357E0,5.859424472E-1
9.187594621E1,6.431458473E0,1.009322548E1,-3.894618034E0
9.190094621E1,9.963863373E0,4.155734539E0,-3.653989792E0
9.192594621E1,1.191027451E1,-4.767699242E-1,-3.261417150E0
9.195094621E1,1.013749218E1,-8.310571909E-1,7.809575200E-1
9.197594621E1,8.919994354E0,-2.556132793E0,-1.325773239E0
9.200094621E1,9.376126289E0,-8.718847632E-1,-3.828815222E0
9.202594621E1,9.531808853E0,1.565354705E0,-2.581556559E0
9.205094621E1,9.256484985E0,1.433749437E0,-1.750798464E0
9.207594621E1,9.284002304E0,1.462463260E0,-2.084746838E0
9.210094621E1,9.389286041E0,1.489980698E0,-1.909921169E0
9.212594621E1,9.447910309E0,1.555783391E0,-1.647757530E0
9.215094621E1,9.816704750E0,8.208877444E-1,-1.701596022E0
9.217594621E1,1.001052284E1,4.755735025E-2,-1.239631653E0
9.220094621E1,9.656235695E0,2.750250399E-1,-1.176072359E0
9.222594621E1,9.467053413E0,6.987041831E-1,-1.553241014E0
9.225094621E1,9.547362328E0,9.405288696E-1,-1.830958009E0
9.227594621E1,9.589237213E0,1.586890101E0,-1.901546240E0
9.230094621E1,1.013150978E1,1.591675758E0,-1.408325672E0
9.232594621E1,9.663414001E0,1.738983870E0,-1.184596777E0
9.235094621E1,9.215657234E0,1.883749604E0,-1.701596022E0
9.237594621E1,9.604789734E0,1.869392633E0,-2.326571465E0
9.240094621E1,9.705288887E0,2.100449562E0,-1.992473483E0
9.242594621E1,9.013463974E0,2.786442041E0,-2.094317913E0
9.245094621E1,8.984749794E0,2.622384071E0,-1.975723743E0
9.247594621E1,8.981161118E0,2.434397936E0,-1.735095501E0
9.250094621E1,8.930762291E0,2.815155745E0,-1.433450341E0
9.252594621E1,9.218050003E0,2.493022203E0,-1.238435268E0
9.255094621E1,9.465856552E0,2.686990261E0,-1.404736400E0
9.257594621E1,9.504141808E0,2.390130758E0,-1.411914945E0
9.260094621E1,9.316305161E0,2.311167479E0,-1.379611850E0
9.262594621E1,9.209674835E0,1.887338877E0,-1.508973837E0
9.265094621E1,9.273234367E0,1.402642727E0,-1.775923014E0
9.267594621E1,9.559326172E0,1.829911113E0,-1.979313016E0
9.270094621E1,9.530612946E0,2.056182384E0,-2.021337032E0
9.272594621E1,9.510124207E0,1.886142492E0,-1.593919039E0
9.275094621E1,9.476624489E0,2.405683994E0,-1.431057453E0
9.277594621E1,9.222835541E0,2.821137905E0,-1.322184086E0
9.280094621E1,8.970393181E0,2.933600664E0,-1.067198873E0
9.282594621E1,9.099605560E0,3.040081263E0,-1.150947690E0
9.285094621E1,9.057730675E0,3.223281622E0,-1.501795292E0
9.287594621E1,9.122337341E0,2.985046148E0,-1.338933825E0
9.290094621E1,9.213264465E0,2.971885681E0,-1.328166127E0
9.292594621E1,9.221639633E0,2.709722042E0,-1.350897908E0
9.295094621E1,9.365358353E0,2.367398977E0,-1.350897908E0
9.297594621E1,9.409625053E0,2.435594320E0,-1.313809156E0
9.300094621E1,9.324680328E0,2.210519552E0,-1.325773239E0
9.302594621E1,9.435946465E0,2.479861498E0,-1.074377418E0
9.305094621E1,9.307930946E0,2.846262455E0,-1.426271796E0
9.307594621E1,9.140283585E0,3.502195120E0,-1.414307714E0
9.310094621E1,9.195318222E0,2.937189817E0,-1.370040536E0
9.312594621E1,9.258877754E0,3.430410385E0,-1.598704576E0
9.315094621E1,8.966803551E0,3.308226824E0,-1.926670909E0
9.317594621E1,9.064909935E0,2.501546621E0,-1.395165205E0
9.320094621E1,9.335448265E0,1.829911113E0,-1.185793161E0
9.322594621E1,9.434750557E0,2.526671171E0,-1.535294771E0
9.325094621E1,9.457482338E0,2.174627066E0,-1.666900039E0
9.327594621E1,9.377322197E0,2.245364904E0,-1.350897908E0
9.330094621E1,9.222835541E0,2.859423161E0,-1.325773239E0
9.332594621E1,9.078069687E0,2.973082066E0,-1.422682643E0
9.335094621E1,9.024231911E0,3.247209787E0,-1.488634825E0
9.337594621E1,9.031410217E0,3.502195120E0,-1.603490233E0
9.340094621E1,9.030213356E0,3.163460970E0,-1.635793328E0
9.342594621E1,9.140283585E0,2.634348154E0,-1.379611850E0
9.345094621E1,9.257680893E0,3.077319384E0,-1.559223056E0
9.347594621E1,9.052945137E0,3.506980658E0,-1.566401482E0
9.350094621E1,9.090034485E0,3.128765106E0,-1.559223056E0
9.352594621E1,8.971589088E0,3.146711349E0,-1.610668778E0
9.355094621E1,9.129515648E0,3.372982502E0,-1.699203134E0
9.357594621E1,9.137890816E0,3.026920557E0,-1.118644595E0
9.360094621E1,9.072088242E0,3.353840113E0,-1.021735311E0
9.362594621E1,9.122337341E0,3.479463339E0,-1.358076453E0
9.365094621E1,9.013463974E0,3.200549841E0,-1.585544109E0
9.367594621E1,8.868548393E0,3.257977486E0,-1.604686737E0
9.370094621E1,8.909226418E0,3.229263783E0,-1.386790276E0
9.372594621E1,9.087641716E0,3.341876030E0,-1.370040536E0
9.375094621E1,9.113962173E0,3.195764303E0,-1.473081470E0
9.377594621E1,9.086444855E0,2.975475073E0,-1.437039495E0
9.380094621E1,9.147461891E0,2.944368362E0,-1.407129288E0
9.382594621E1,9.134301186E0,3.309423208E0,-1.416700602E0
9.385094621E1,9.086444855E0,3.472284794E0,-1.405932903E0
9.387594621E1,9.036195755E0,3.250799179E0,-1.356879950E0
9.390094621E1,9.090034485E0,3.035295486E0,-1.294666648E0
9.392594621E1,9.152247429E0,3.088087082E0,-1.367647648E0
9.395094621E1,9.165408134E0,3.207728386E0,-1.374826193E0
9.397594621E1,9.164211273E0,3.068944693E0,-1.315005541E0
9.400094621E1,9.213264465E0,3.085694313E0,-1.234845996E0
9.402594621E1,9.145069122E0,3.126372337E0,-1.313809156E0
9.405094621E1,9.163015366E0,3.005385160E0,-1.297059417E0
9.407594621E1,9.165408134E0,3.006581545E0,-1.322184086E0
9.410094621E1,9.130712509E0,3.096462011E0,-1.318594813E0
9.412594621E1,9.113962173E0,3.175425291E0,-1.334148169E0
9.415094621E1,9.087641716E0,3.176621675E0,-1.332951784E0
9.417594621E1,9.155837059E0,3.083301544E0,-1.209721446E0
9.420094621E1,9.201300621E0,2.953939438E0,-1.192971587E0
9.422594621E1,9.255288124E0,3.153889894E0,-1.123430252E0
9.425094621E1,9.135498047E0,3.247209787E0,-1.166501045E0
9.427594621E1,9.157032967E0,3.053241730E0,-1.123430252E0
9.430094621E1,9.278019905E0,2.791227579E0,-1.125823021E0
9.432594621E1,9.250502586E0,2.786442041E0,-1.141376376E0
9.435094621E1,9.243324280E0,2.910868645E0,-1.189382434E0
9.437594621E1,9.242128372E0,3.023331404E0,-1.186989546E0
9.440094621E1,9.222835541E0,2.756382227E0,-1.106680512E0
9.442594621E1,9.327073097E0,2.629562616E0,-1.100698471E0
9.445094621E1,9.215657234E0,2.737239599E0,-1.112662554E0
9.447594621E1,9.161818504E0,2.770739079E0,-1.142572761E0
9.450094621E1,9.294770241E0,2.854637384E0,-1.116251707E0
9.452594621E1,9.231210709E0,2.919243574E0,-1.082752228E0
9.455094621E1,9.172586441E0,2.982653379E0,-1.156929731E0
9.457594621E1,9.183354378E0,3.023331404E0,-1.214506984E0
9.460094621E1,9.327073097E0,2.892922640E0,-1.129412293E0
9.462594621E1,9.261270523E0,2.748007298E0,-1.162911773E0
9.465094621E1,9.244521141E0,2.726471901E0,-1.128215909E0
9.467594621E1,9.347412109E0,2.762364149E0,-1.115055323E0
9.470094621E1,9.407232285E0,2.676222563E0,-1.030110121E0
9.472594621E1,9.372536659E0,2.517099857E0,-1.027717352E0
9.475094621E1,9.342626572E0,2.545813799E0,-1.060020447E0
9.477594621E1,9.368947983E0,2.548206568E0,-1.101894855E0
9.480094621E1,9.407232285E0,2.551795721E0,-1.079162955E0
9.482594621E1,9.251699448E0,2.592473745E0,-1.076770186E0
9.485094621E1,9.281609535E0,2.776870728E0,-1.007378340E0
9.487594621E1,9.297163010E0,2.707329273E0,-1.063609719E0
9.490094621E1,9.324680328E0,2.610419989E0,-9.547362328E-1
9.492594621E1,9.352197647E0,2.681008339E0,-1.087537885E0
9.495094621E1,9.313912392E0,2.683401108E0,-1.128215909E0
9.497594621E1,9.285199165E0,2.628366232E0,-1.134197950E0
9.500094621E1,9.427571297E0,2.410469770E0,-1.156929731E0
9.502594621E1,9.380911827E0,2.466701031E0,-1.040877819E0
9.505094621E1,9.418000221E0,2.490629196E0,-1.135394335E0
9.507594621E1,9.361768723E0,2.569741964E0,-1.113858938E0
9.510094621E1,9.319894791E0,2.704936504E0,-1.130608678E0
9.512594621E1,9.403643608E0,2.696561575E0,-1.119840980E0
9.515094621E1,9.249306679E0,2.663062096E0,-1.052842021E0
9.517594621E1,9.362965584E0,2.686990261E0,-1.123430252E0
9.520094621E1,9.226425171E0,2.702543736E0,-1.104287624E0
9.522594621E1,9.406036377E0,2.753989220E0,-1.142572761E0
9.525094621E1,9.418000221E0,2.566152811E0,-1.268345594E0
9.527594621E1,9.274431229E0,2.582902431E0,-1.216899872E0
9.530094621E1,9.447910309E0,2.621187687E0,-1.178614736E0
9.532594621E1,9.312716484E0,2.420041084E0,-1.113858938E0
9.535094621E1,9.343822479E0,2.586491823E0,-1.046859860E0
9.537594621E1,9.380911827E0,2.798406124E0,-1.122233868E0
9.540094621E1,9.250502586E0,2.771935463E0,-1.117448211E0
9.542594621E1,9.231210709E0,2.682204723E0,-1.032503009E0
9.545094621E1,9.252895355E0,2.882154942E0,-1.106680512E0
9.547594621E1,9.284002304E0,2.963510752E0,-1.233649611E0
9.550094621E1,9.198907852E0,2.906083107E0,-9.858429432E-1
9.552594621E1,9.190532684E0,2.860619545E0,-1.092323542E0
9.555094621E1,9.203693390E0,2.860619545E0,-1.100698471E0
9.557594621E1,9.256484985E0,2.991028309E0,-1.057627559E0
9.560094621E1,9.251699448E0,2.847458839E0,-1.052842021E0
9.562594621E1,9.179764748E0,2.812762976E0,-1.121037364E0
9.565094621E1,9.269645691E0,2.695365191E0,-1.190578818E0
9.567594621E1,9.361768723E0,2.714507818E0,-1.192971587E0
9.570094621E1,9.270841599E0,2.712114811E0,-1.027717352E0
9.572594621E1,9.299555779E0,2.781656265E0,-1.124626637E0
9.575094621E1,9.311519623E0,2.722882509E0,-1.137787223E0
9.577594621E1,9.323483467E0,2.684597492E0,-1.201346517E0
9.580094621E1,9.318697929E0,2.825923443E0,-1.150947690E0
9.582594621E1,9.252895355E0,2.840280533E0,-1.079162955E0
9.585094621E1,9.267252922E0,2.834298372E0,-1.097109199E0
9.587594621E1,9.236145973E0,2.849851847E0,-1.134197950E0
9.590094621E1,9.268448830E0,2.736043215E0,-1.138983607E0
9.592594621E1,9.289984703E0,2.788834810E0,-1.201346517E0
9.595094621E1,9.323483467E0,2.690579414E0,-1.159322619E0
9.597594621E1,9.333055496E0,2.596062899E0,-1.071984529E0
9.600094621E1,9.291180611E0,2.624776840E0,-1.195364475E0
9.602594621E1,9.213264465E0,2.858226538E0,-1.156929731E0
9.605094621E1,9.225228310E0,3.005385160E0,-1.248006582E0
9.607594621E1,9.233753204E0,2.982653379E0,-1.124626637E0
9.610094621E1,9.273234367E0,2.807977438E0,-1.091127157E0
9.612594621E1,9.330662727E0,2.775524616E0,-1.083948612E0
9.615094621E1,9.207282066E0,2.807977438E0,-1.083948612E0
9.617594621E1,9.147461891E0,2.970689297E0,-9.858429432E-1
9.620094621E1,9.157032967E0,3.173032284E0,-1.004985452E0
9.622594621E1,9.220442772E0,2.946761131E0,-1.107876897E0
9.625094621E1,9.251699448E0,2.686990261E0,-9.487541914E-1
9.627594621E1,9.348608971E0,2.712114811E0,-1.037288666E0
9.630094621E1,9.335448265E0,2.629562616E0,-1.057627559E0
9.632594621E1,9.505338669E0,2.365005970E0,-1.117448211E0
9.635094621E1,9.475428581E0,2.166252136E0,-8.851948380E-1
9.637594621E1,9.547362328E0,2.166252136E0,-1.080359459E0
9.640094621E1,9.457482338E0,2.487040043E0,-1.044467092E0
9.642594621E1,9.298358917E0,2.630759001E0,-1.148554921E0
9.645094621E1,9.249306679E0,2.700150728E0,-1.133001566E0
9.647594621E1,9.188139915E0,2.858226538E0,-1.077966571E0
9.650094621E1,9.212067604E0,2.931207657E0,-1.121037364E0
9.652594621E1,9.207282066E0,2.982653379E0,-1.173679471E0
9.655094621E1,9.218050003E0,2.765953541E0,-1.227667570E0
9.657594621E1,9.174979210E0,2.837887764E0,-1.245613694E0
9.660094621E1,9.180961609E0,2.753989220E0,-1.304237843E0
9.662594621E1,9.213264465E0,2.913261652E0,-1.221685529E0
9.665094621E1,9.224032402E0,2.861815929E0,-1.318594813E0
9.667594621E1,9.248109818E0,2.852244616E0,-1.305434346E0
9.670094621E1,9.250502586E0,2.552992105E0,-1.098305583E0
9.672594621E1,9.227621078E0,3.041277647E0,-1.443021655E0
9.675094621E1,9.048159599E0,3.585943937E0,-1.590329766E0
9.677594621E1,9.045766830E0,3.089283466E0,-1.426271796E0
9.680094621E1,9.180961609E0,2.698954344E0,-1.133001566E0
9.682594621E1,9.380911827E0,2.567349195E0,-1.206132174E0
9.685094621E1,9.311519623E0,2.619991302E0,-1.384397507E0
9.687594621E1,9.297163010E0,2.682204723E0,-1.326969743E0
9.690094621E1,9.136693954E0,3.058176994E0,-1.432253957E0
9.692594621E1,9.164211273E0,3.092872858E0,-1.514955878E0
9.695094621E1,9.146265030E0,3.070141077E0,-1.350897908E0
9.697594621E1,9.188139915E0,2.830709219E0,-1.212114215E0
9.700094621E1,9.226425171E0,2.847458839E0,-1.094716311E0
9.702594621E1,9.307930946E0,2.904886723E0,-1.214506984E0
9.705094621E1,9.304341316E0,2.928814888E0,-1.396361589E0
9.707594621E1,9.057730675E0,2.985046148E0,-1.534098387E0
9.710094621E1,9.149854660E0,2.865405083E0,-1.482652783E0
9.712594621E1,9.250502586E0,2.957528830E0,-1.350897908E0
9.715094621E1,9.219246864E0,3.000599623E0,-1.276720405E0
9.717594621E1,9.185747147E0,2.833101988E0,-1.257577896E0
9.720094621E1,9.129515648E0,2.994617462E0,-1.362861991E0
9.722594621E1,9.285199165E0,3.006581545E0,-1.366451263E0
9.725094621E1,9.208478928E0,2.810370207E0,-1.222881913E0
9.727594621E1,9.174979210E0,2.958725214E0,-1.423879027E0
9.730094621E1,9.258877754E0,2.800798893E0,-1.413111329E0
9.732594621E1,9.270841599E0,2.809173822E0,-1.364058495E0
9.735094621E1,9.078069687E0,3.169443130E0,-1.456182122E0
9.737594621E1,9.015856743E0,3.287887812E0,-1.534098387E0
9.740094621E1,8.975178719E0,3.328565836E0,-1.293470144E0
9.742594621E1,9.070891380E0,3.402892828E0,-1.439432383E0
9.745094621E1,9.044570923E0,3.152693272E0,-1.488634825E0
9.747594621E1,9.204889297E0,3.014956474E0,-1.291077375E0
9.750094621E1,9.017052650E0,3.231656551E0,-1.358076453E0
9.752594621E1,9.101998329E0,3.240031481E0,-1.378415346E0
9.755094621E1,9.122337341E0,2.956332445E0,-1.350897908E0
9.757594621E1,9.151051521E0,2.991028309E0,-1.407129288E0
9.760094621E1,9.166604042E0,2.909672260E0,-1.350897908E0
9.762594621E1,9.179764748E0,2.859423161E0,-1.385593891E0
9.765094621E1,9.252895355E0,2.787638426E0,-1.360469222E0
9.767594621E1,9.121140480E0,2.979064226E0,-1.437039495E0
9.770094621E1,9.153444290E0,3.066551685E0,-1.595115423E0
9.772594621E1,9.251699448E0,2.915654421E0,-1.500598907E0
9.775094621E1,9.189335823E0,3.040081263E0,-1.536491275E0
9.777594621E1,9.237341881E0,2.985046148E0,-1.564008713E0
9.780094621E1,9.166604042E0,2.837887764E0,-1.244417310E0
9.782594621E1,9.196515083E0,2.949153900E0,-1.133001566E0
9.785094621E1,9.236145973E0,3.016152859E0,-1.248006582E0
9.787594621E1,9.239734650E0,2.782852650E0,-1.179811120E0
9.790094621E1,9.341429710E0,2.514707088E0,-1.030110121E0
9.792594621E1,9.378519058E0,2.495414972E0,-1.243220925E0
9.795094621E1,9.273234367E0,2.535046101E0,-1.371236920E0
9.797594621E1,9.306734085E0,2.570938349E0,-1.250399351E0
9.800094621E1,9.304341316E0,2.745614529E0,-1.249202967E0
9.802594621E1,9.412018776E0,2.588884592E0,-1.277916789E0
9.805094621E1,9.367751122E0,2.386541367E0,-1.095912814E0
9.807594621E1,9.327073097E0,2.617598534E0,-1.092323542E0
9.810094621E1,9.215657234E0,2.792423964E0,-1.362861991E0
9.812594621E1,9.154640198E0,2.925225735E0,-1.492223978E0
9.815094621E1,9.242128372E0,2.921636343E0,-1.585544109E0
9.817594621E1,9.179764748E0,2.606830835E0,-1.528116345E0
9.820094621E1,9.289984703E0,2.667847633E0,-1.488634825E0
9.822594621E1,9.354590416E0,2.830709219E0,-1.386790276E0
9.825094621E1,9.278019905E0,2.970689297E0,-1.161715388E0
9.827594621E1,9.204889297E0,2.805584431E0,-1.219292641E0
9.830094621E1,9.189335823E0,2.932404041E0,-1.311416388E0
9.832594621E1,9.179764748E0,3.125175953E0,-1.432253957E0
9.835094621E1,9.160622597E0,3.011367321E0,-1.283898950E0
9.837594621E1,9.167800903E0,3.064158916E0,-1.192971587E0
9.840094621E1,9.225228310E0,2.926422119E0,-1.138983607E0
9.842594621E1,9.227621078E0,2.765953541E0,-1.019342422E0
9.845094621E1,9.260073662E0,2.910868645E0,-1.155733347E0
9.847594621E1,9.246913910E0,3.089283466E0,-1.387986660E0
9.850094621E1,9.143872261E0,2.689383030E0,-1.323380470E0
